Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Mar 05, 2025",07:42 PM,Paid to BMTC BUS KA57F1069,T2503051941552443652873,577789060473,Debit,6.0,Transport & Fuel,2025,2025-03
"Mar 06, 2025",12:22 PM,Paid to BMTC BUS KA57F0414,T2503061222418767831423,942849847487,Debit,12.0,Transport & Fuel,2025,2025-03
"Mar 06, 2025",12:39 PM,Paid to BMTC BUS KA57F1101,T2503061239132230326880,854457730523,Debit,280.0,Transport & Fuel,2025,2025-03
"Mar 07, 2025",08:52 AM,Paid to Amazon Bill Pay,RBA01956e9f553fb0b5ccec050efa40901d,506600632150,Debit,249.0,Shopping & E-Commerce,2025,2025-03
"Mar 11, 2025",12:39 PM,Paid to Amazon India,T2503111239295420850831,989243339558,Debit,599.0,Shopping & E-Commerce,2025,2025-03
"Mar 12, 2025",04:20 PM,Paid to Flipkart,OM2503121620370218824724,544725935149,Debit,1461.0,Shopping & E-Commerce,2025,2025-03
"Mar 20, 2025",11:59 AM,Paid to Amazon Bill Pay,APL0195b23da4ccbf60431a143441584538,507961055459,Debit,69.0,Shopping & E-Commerce,2025,2025-03
"Mar 21, 2025",05:23 PM,Paid to MITHILA TIME OPTICAL,AC222503211723301163649045,262164144192,Debit,500.0,Personal Care,2025,2025-03
"Mar 24, 2025",06:47 PM,Paid to RAJ FRUITS SHOP,AC222503241847493309126937,280895669732,Debit,30.0,Groceries & Essentials,2025,2025-03
"Mar 24, 2025",07:12 PM,Paid to MITHILA TIME OPTICAL,AC222503241912559098418611,555084147182,Debit,500.0,Personal Care,2025,2025-03
"Mar 25, 2025",08:38 PM,Paid to YASH ANAND FUEL SERVICE,T2503252038328205060006,657330763614,Debit,100.0,Transport & Fuel,2025,2025-03
"Mar 26, 2025",01:23 PM,Paid to Jio Prepaid Recharges,T2503261322246990144644,600815249348,Debit,69.0,Mobile Recharge,2025,2025-03
"Mar 28, 2025",12:29 PM,Paid to MITHILA TIME OPTICAL,AC222503281229113370622232,153688963133,Debit,700.0,Personal Care,2025,2025-03
"Mar 28, 2025",12:38 PM,Paid to DEVRAJ JUICE BHANDAR,AC222503281238201576751762,729271852732,Debit,240.0,Food & Dining,2025,2025-03
"Mar 30, 2025",07:09 PM,Paid to BMTC BUS KA01F9369,T2503301909059027172763,84632539698,Debit,12.0,Transport & Fuel,2025,2025-03
"Apr 02, 2025",09:02 AM,Paid to BMTC BUS KA57F3409,T2504020901596461678826,9802620034,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 03, 2025",09:00 AM,Paid to BMTC BUS KA57F3132,T2504030900448410822378,623471078225,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 03, 2025",06:44 PM,Paid to BMTC BUS KA57F6024,T2504031843577161033596,723811698881,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 06, 2025",05:09 PM,Paid to Jio Prepaid Recharges,T2504061709491374892268,258467949803,Debit,448.0,Mobile Recharge,2025,2025-04
"Apr 06, 2025",05:15 PM,Paid to Jio Prepaid Recharges,T2504061715196341925465,838575725722,Debit,100.0,Mobile Recharge,2025,2025-04
"Apr 07, 2025",08:57 AM,Paid to BMTC BUS KA57F3469,T2504070857169592774352,477325140834,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 07, 2025",07:28 PM,Paid to Sushil Pan Shop,AC222504071928006371431308,674786261900,Debit,12.0,Groceries & Essentials,2025,2025-04
"Apr 08, 2025",06:33 PM,Paid to BMTC BUS KA51AJ6182,T2504081833552177179825,10714344655,Debit,24.0,Transport & Fuel,2025,2025-04
"Apr 09, 2025",09:02 AM,Paid to BMTC BUS KA57F3132,T2504090902311207397555,599844246694,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 09, 2025",11:07 AM,Paid to RICHMOND SOFT DRINKS,AC222504091107493611875378,297637272688,Debit,36.0,Food & Dining,2025,2025-04
"Apr 09, 2025",06:25 PM,Paid to BMTC BUS KA57F6024,T2504091825121202080968,106437668504,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 10, 2025",06:42 PM,Paid to Sushil Pan Shop,AC222504101842309722581594,877711072631,Debit,22.0,Groceries & Essentials,2025,2025-04
"Apr 11, 2025",01:41 PM,Paid to Shaadi ki biryani,AC222504111341415063072365,571008546920,Debit,100.0,Food & Dining,2025,2025-04
"Apr 11, 2025",06:50 PM,Paid to y v tea shop,T2504111849499768250081,266510289820,Debit,10.0,Food & Dining,2025,2025-04
"Apr 12, 2025",01:19 AM,Paid to Empire Restaurant - Koramangala,T2504120119175925853901,435388854666,Debit,95.0,Food & Dining,2025,2025-04
"Apr 14, 2025",09:00 AM,Paid to y v tea shop,T2504140900272442503654,240235721785,Debit,6.0,Food & Dining,2025,2025-04
"Apr 14, 2025",09:04 AM,Paid to BMTC BUS KA57F3008,T2504140904369108993990,875028240467,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 14, 2025",01:25 PM,Paid to Shaadi ki biryani,AC222504141325200123886730,655703071176,Debit,130.0,Food & Dining,2025,2025-04
"Apr 15, 2025",09:03 AM,Paid to BMTC BUS KA51AJ6386,T2504150903514299790482,419253404163,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 15, 2025",06:37 PM,Paid to BMTC BUS KA57F3132,T2504151837414572413820,157397769574,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 16, 2025",09:14 AM,Paid to BMTC BUS KA57F3132,T2504160914471226577791,718944485818,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 17, 2025",09:30 AM,Paid to BMTC BUS KA57F3409,T2504170929519399601209,961257296484,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 17, 2025",01:45 PM,Paid to Gaythri Hotel,AC222504171345294910371983,311059258721,Debit,55.0,Food & Dining,2025,2025-04
"Apr 17, 2025",06:27 PM,Paid to BMTC BUS KA51AJ6208,T2504171827484674646334,280985060651,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 21, 2025",08:04 PM,Paid to Mangalore fresh,AC222504212004405573609485,41446872703,Debit,134.0,Groceries & Essentials,2025,2025-04
"Apr 22, 2025",09:15 AM,Paid to BMTC BUS KA57F4241,T2504220915007703699177,583816908682,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 23, 2025",09:06 AM,Paid to BMTC BUS KA57F2788,T2504230906334602348009,2468451866,Debit,12.0,Transport & Fuel,2025,2025-04
"Apr 23, 2025",06:26 PM,Paid to BMTC BUS KA57F6024,T2504231826193735403262,943963190850,Debit,18.0,Transport & Fuel,2025,2025-04
"Apr 24, 2025",09:10 AM,Paid to BMTC BUS KA51AJ6385,T2504240910182123919507,987833123583,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 24, 2025",04:34 PM,Paid to Royal Mart Supermarket-Richmond Town C4,T2504241634042210903086,857445945107,Debit,23.0,Groceries & Essentials,2025,2025-04
"Apr 24, 2025",06:52 PM,Paid to BAKELAND BAKERY AND SWEETS,T2504241852207598475891,977208543723,Debit,100.0,Food & Dining,2025,2025-04
"Apr 25, 2025",09:05 AM,Paid to BMTC BUS KA57F1023,T2504250905148231226957,524638669009,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 25, 2025",07:21 PM,Paid to Mangalore fresh,AC222504251921202928532416,701599455209,Debit,90.0,Groceries & Essentials,2025,2025-04
"Apr 26, 2025",09:19 AM,Paid to Google Play,OLEX2504260919140245416242,550549651165,Debit,2.0,Subscriptions & Digital,2025,2025-04
"Apr 28, 2025",09:11 AM,Paid to BMTC BUS KA01F9394,T2504280911187060826278,911768454493,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 28, 2025",01:30 PM,Paid to Shaadi ki biryani,AC222504281330096420449911,382503449799,Debit,80.0,Food & Dining,2025,2025-04
"Apr 29, 2025",09:08 AM,Paid to BMTC BUS KA57F2788,T2504290908171653227597,721134875099,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 29, 2025",06:18 PM,Paid to BMTC BUS KA01F9427,T2504291817597522792848,965322878300,Debit,24.0,Transport & Fuel,2025,2025-04
"Apr 30, 2025",09:29 AM,Paid to BMTC BUS KA57F2788,T2504300929063869622523,621694089526,Debit,6.0,Transport & Fuel,2025,2025-04
"Apr 30, 2025",01:48 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0220222504301348538418659520,309708233230,Debit,205.0,Groceries & Essentials,2025,2025-04
"Apr 30, 2025",06:30 PM,Paid to BMTC BUS KA57F3132,T2504301830505138859376,407367203841,Debit,6.0,Transport & Fuel,2025,2025-04
"May 01, 2025",12:12 PM,Paid to MORNING STAR BOMBAY SALOON,T2505011212311091059990,709909997408,Debit,120.0,Food & Dining,2025,2025-05
"May 02, 2025",06:45 PM,Paid to Sri Lakshmi Venkateshwara Traders,T2505021845214471288184,946510606649,Debit,33.0,Groceries & Essentials,2025,2025-05
"May 05, 2025",07:48 PM,Paid to BMTC BUS KA51AK1278,T2505051948264924144736,808717700787,Debit,6.0,Transport & Fuel,2025,2025-05
"May 06, 2025",08:48 AM,Paid to BMTC BUS KA57F0477,T2505060848424047186585,782840067602,Debit,6.0,Transport & Fuel,2025,2025-05
"May 06, 2025",07:21 PM,Paid to BMTC BUS KA57F0398,T2505061921544025410345,943769588187,Debit,6.0,Transport & Fuel,2025,2025-05
"May 07, 2025",10:58 AM,Paid to Kalidasan Fruits,T2505071058532197373546,998767951577,Debit,40.0,Groceries & Essentials,2025,2025-05
"May 08, 2025",08:56 AM,Paid to BMTC BUS KA57F6024,T2505080856004057921397,708040762645,Debit,6.0,Transport & Fuel,2025,2025-05
"May 08, 2025",01:27 PM,Paid to Shaadi ki biryani,AC222505081327025173826358,779065712185,Debit,140.0,Food & Dining,2025,2025-05
"May 08, 2025",07:50 PM,Paid to BMTC BUS KA57F3459,T2505081950261325429628,964591725400,Debit,12.0,Transport & Fuel,2025,2025-05
"May 09, 2025",08:46 AM,Paid to SRI DURGA PARMESHWARI CONDIMENTS,AC222505090846368320490359,321914429816,Debit,20.0,Groceries & Essentials,2025,2025-05
"May 09, 2025",06:37 PM,Paid to BMTC BUS KA01F9413,T2505091837035239701564,150692493885,Debit,6.0,Transport & Fuel,2025,2025-05
"May 10, 2025",11:59 AM,Paid to Zepto,T2505101159253179122999,339435534561,Debit,58.99,Shopping & E-Commerce,2025,2025-05
"May 10, 2025",07:07 PM,Paid to y v tea shop,T2505101907421441382223,353387478018,Debit,20.0,Food & Dining,2025,2025-05
"May 12, 2025",09:07 AM,Paid to BMTC BUS KA57F6024,T2505120906557053758201,682055695638,Debit,6.0,Transport & Fuel,2025,2025-05
"May 12, 2025",09:21 AM,Paid to Fatima medicals,T2505120921328577452297,431750229891,Debit,10.0,Medical & Health,2025,2025-05
"May 12, 2025",01:24 PM,Paid to SAGAYA RAJ,AC232505121324370465096789,591055664139,Debit,60.0,Groceries & Essentials,2025,2025-05
"May 12, 2025",04:58 PM,Paid to CHANDAN COCONUT SHOP,AC232505121658310032797760,542599418040,Debit,30.0,Groceries & Essentials,2025,2025-05
"May 13, 2025",09:47 AM,Paid to BMTC BUS KA57F1121,T2505130947035977298645,668959463422,Debit,6.0,Transport & Fuel,2025,2025-05
"May 13, 2025",06:35 PM,Paid to BMTC BUS KA51AK0644,T2505131835381787949906,117447959738,Debit,12.0,Transport & Fuel,2025,2025-05
"May 14, 2025",09:03 AM,Paid to BMTC BUS KA51AJ6385,T2505140903218165636803,131139390867,Debit,1.0,Transport & Fuel,2025,2025-05
"May 15, 2025",09:00 AM,Paid to BMTC BUS KA57F3132,T2505150900438735291701,796952718582,Debit,6.0,Transport & Fuel,2025,2025-05
"May 16, 2025",09:03 AM,Paid to BMTC BUS KA57F3409,T2505160903228963445496,118490816860,Debit,6.0,Transport & Fuel,2025,2025-05
"May 17, 2025",04:45 PM,Paid to STAR BAZAAR,T2505171645056574281500,384883011123,Debit,927.0,Groceries & Essentials,2025,2025-05
"May 17, 2025",05:14 PM,Paid to BMTC BUS KA51AJ6383,T2505171713568008831066,548590585287,Debit,36.0,Transport & Fuel,2025,2025-05
"May 19, 2025",01:44 PM,Paid to Shaadi ki biryani,AC232505191344359461534371,436977415484,Debit,100.0,Food & Dining,2025,2025-05
"May 19, 2025",08:31 PM,Paid to K1 MOMOS,AC232505192031092071842428,174371521401,Debit,60.0,Food & Dining,2025,2025-05
"May 20, 2025",07:35 PM,Paid to BMTC BUS KA57F5742,T2505201935013945221552,577834388313,Debit,6.0,Transport & Fuel,2025,2025-05
"May 20, 2025",07:51 PM,Paid to Afnan fruits shop,AC232505201951142734050565,950252888935,Debit,20.0,Groceries & Essentials,2025,2025-05
"May 21, 2025",09:07 AM,Paid to BMTC BUS KA51AJ7206,T2505210907304822335918,709109570330,Debit,6.0,Transport & Fuel,2025,2025-05
"May 21, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232505211333078756706995,276965167577,Debit,40.0,Food & Dining,2025,2025-05
"May 21, 2025",01:34 PM,Paid to SAGAYA RAJ,AC232505211334045545644732,109589120364,Debit,15.0,Groceries & Essentials,2025,2025-05
"May 22, 2025",09:05 AM,Paid to BMTC BUS KA51AJ6385,T2505220905121446951932,31464622614,Debit,6.0,Transport & Fuel,2025,2025-05
"May 22, 2025",01:30 PM,Paid to Shaadi ki biryani,AC232505221330038045215771,657537018266,Debit,140.0,Food & Dining,2025,2025-05
"May 22, 2025",06:41 PM,Paid to BMTC BUS KA57F0477,T2505221841493922133508,320560190904,Debit,6.0,Transport & Fuel,2025,2025-05
"May 22, 2025",06:56 PM,Paid to y v tea shop,T2505221856266647889896,655534040791,Debit,17.0,Food & Dining,2025,2025-05
"May 23, 2025",01:24 PM,Paid to Shaadi ki biryani,AC232505231324537845096413,223207378030,Debit,100.0,Food & Dining,2025,2025-05
"May 25, 2025",06:56 PM,Paid to Zudio Koramangla Z017,T2505251856234468906773,804613280407,Debit,709.0,Shopping & E-Commerce,2025,2025-05
"May 25, 2025",07:11 PM,Paid to Manglore fresh,AC232505251911237415096500,686152774808,Debit,186.0,Groceries & Essentials,2025,2025-05
"May 26, 2025",10:03 AM,Paid to BMTC BUS KA57F3399,T2505261003351863199771,354147671246,Debit,6.0,Transport & Fuel,2025,2025-05
"May 26, 2025",01:30 PM,Paid to Shaadi ki biryani,AC232505261330008856618448,376737223986,Debit,80.0,Food & Dining,2025,2025-05
"May 26, 2025",07:17 PM,Paid to BMTC BUS KA57F1069,T2505261917068174766591,908769962122,Debit,12.0,Transport & Fuel,2025,2025-05
"May 27, 2025",09:30 AM,Paid to BMTC BUS KA57F0477,T2505270930204216739793,140801007606,Debit,6.0,Transport & Fuel,2025,2025-05
"May 27, 2025",01:25 PM,Paid to Shaadi ki biryani,AC232505271325360203561426,798329248164,Debit,180.0,Food & Dining,2025,2025-05
"May 28, 2025",09:27 AM,Paid to BMTC BUS KA57F6024,T2505280927273587716305,724069983125,Debit,6.0,Transport & Fuel,2025,2025-05
"May 28, 2025",06:35 PM,Paid to BMTC BUS KA57F6024,T2505281835056529798620,539378582418,Debit,18.0,Transport & Fuel,2025,2025-05
"May 29, 2025",09:53 AM,Paid to BMTC BUS KA57F5853,T2505290953481805935844,930003560199,Debit,6.0,Transport & Fuel,2025,2025-05
"May 29, 2025",01:23 PM,Paid to SAGAYA RAJ,AC232505291323316505644170,615111660449,Debit,60.0,Groceries & Essentials,2025,2025-05
"May 29, 2025",03:02 PM,Paid to BMTC BUS KA51AJ6185,T2505291502532895813071,683879199612,Debit,6.0,Transport & Fuel,2025,2025-05
"May 30, 2025",08:48 AM,Paid to Valli fruit and vegetables,AC232505300848275447300483,629412491179,Debit,6.0,Groceries & Essentials,2025,2025-05
"May 30, 2025",01:33 PM,Paid to Shaadi ki biryani,AC232505301333183253561192,357005546573,Debit,100.0,Food & Dining,2025,2025-05
"May 31, 2025",06:07 AM,Paid to BMTC BUS KA57F1023,T2505310607546498822515,569043637863,Debit,12.0,Transport & Fuel,2025,2025-05
"May 31, 2025",07:01 AM,Paid to BMTC BUS KA51AJ6386,T2505310701021922835045,651030372282,Debit,12.0,Transport & Fuel,2025,2025-05
"Jun 01, 2025",08:13 PM,Paid to BAKELAND BAKERY AND SWEETS,T2506012013035824541646,356632587890,Debit,80.0,Food & Dining,2025,2025-06
"Jun 02, 2025",09:38 PM,Paid to MAYUR CONDIMENTS,AC232506022138515756263253,438533693453,Debit,10.0,Groceries & Essentials,2025,2025-06
"Jun 03, 2025",09:10 AM,Paid to BMTC BUS KA57F3399,T2506030910029431140838,269694428516,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 03, 2025",01:32 PM,Paid to SAGAYA RAJ,AC232506031332323505219484,588527685245,Debit,30.0,Groceries & Essentials,2025,2025-06
"Jun 04, 2025",09:26 AM,Paid to BMTC BUS KA51AJ6385,T2506040926100301776032,311767939899,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 05, 2025",09:35 AM,Paid to BMTC BUS KA51AJ6385,T2506050935063177527355,196651816098,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 05, 2025",01:37 PM,Paid to SAGAYA RAJ,AC232506051336565784689742,517889364872,Debit,30.0,Groceries & Essentials,2025,2025-06
"Jun 05, 2025",07:48 PM,Paid to BMTC BUS KA57F3399,T2506051948024528779819,112316335055,Debit,18.0,Transport & Fuel,2025,2025-06
"Jun 06, 2025",09:14 AM,Paid to BMTC BUS KA57F2723,T2506060914362948888244,345662539759,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 07, 2025",05:02 AM,Paid to MAYUR CONDIMENTS,AC232506070502052116858013,100956740236,Debit,20.0,Groceries & Essentials,2025,2025-06
"Jun 07, 2025",05:02 AM,Paid to MAYUR CONDIMENTS,AC232506070502335567300162,503729788279,Debit,10.0,Groceries & Essentials,2025,2025-06
"Jun 07, 2025",05:42 PM,Paid to y v tea shop,T2506071742057633210052,297160326722,Debit,30.0,Food & Dining,2025,2025-06
"Jun 09, 2025",01:24 PM,Paid to Shaadi ki biryani,AC232506091324277029037952,218540570212,Debit,120.0,Food & Dining,2025,2025-06
"Jun 10, 2025",09:20 AM,Paid to BMTC BUS KA57F2788,T2506100920361920911160,272935983514,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 10, 2025",01:32 PM,Paid to SAGAYA RAJ,AC232506101331588212661037,469796612983,Debit,30.0,Groceries & Essentials,2025,2025-06
"Jun 10, 2025",06:35 PM,Paid to BMTC BUS KA57F4732,T2506101835069917747561,201026583498,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 11, 2025",09:14 AM,Paid to BMTC BUS KA57F5853,T2506110913584593357265,38343468057,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 11, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232506111323122244244420,418821225284,Debit,50.0,Food & Dining,2025,2025-06
"Jun 11, 2025",01:46 PM,Paid to Royal Mart Supermarket-Richmond Town C4,AT0230232506111346514153851016,752854531058,Debit,40.0,Groceries & Essentials,2025,2025-06
"Jun 12, 2025",09:18 AM,Paid to BMTC BUS KA51AJ6655,T2506120918428099215712,238231023927,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 12, 2025",06:30 PM,Paid to BMTC BUS KA57F5853,T2506121830545218400375,647071375420,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 12, 2025",09:19 PM,Paid to STAR BAZAAR,T2506122119284080889474,667449959498,Debit,257.0,Groceries & Essentials,2025,2025-06
"Jun 12, 2025",10:21 PM,Paid to Bharathi fast food,AC232506122221373489629480,850018897172,Debit,170.0,Food & Dining,2025,2025-06
"Jun 13, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232506131331562991294325,929333450047,Debit,40.0,Food & Dining,2025,2025-06
"Jun 14, 2025",01:39 AM,Paid to MOUNTAIN TRAIL FOODS PRIVATE LIMITED,T2506140139396084310992,997463559606,Debit,80.0,Food & Dining,2025,2025-06
"Jun 16, 2025",09:13 AM,Paid to BMTC BUS KA57F3132,T2506160912553267245669,447729396106,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 16, 2025",07:40 PM,Paid to BMTC BUS KA01F9394,T2506161940280124464133,764574424,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",09:08 AM,Paid to BMTC BUS KA51AJ6386,T2506170908190459593783,259407326429,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",06:49 PM,Paid to BMTC BUS KA57F0119,T2506171849177984397531,848826261252,Debit,18.0,Transport & Fuel,2025,2025-06
"Jun 17, 2025",09:24 PM,Paid to y v tea shop,T2506172124054065053517,295959732366,Debit,20.0,Food & Dining,2025,2025-06
"Jun 18, 2025",09:24 AM,Paid to BMTC BUS KA57F3409,T2506180924112248915166,172710559139,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 19, 2025",09:14 AM,Paid to BMTC BUS KA51AJ6386,T2506190913594006847811,14547040159,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 19, 2025",07:50 PM,Paid to BMTC BUS KA57F3399,T2506191950480410121133,682612280793,Debit,18.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",08:54 AM,Paid to Myntra,OM2506200854245680635788,641118750912,Debit,3390.0,Shopping & E-Commerce,2025,2025-06
"Jun 20, 2025",09:48 AM,Paid to BMTC BUS KA57F6022,T2506200947481106994362,150719922580,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232506201328555143606328,184052073777,Debit,40.0,Food & Dining,2025,2025-06
"Jun 20, 2025",01:29 PM,Paid to SAGAYA RAJ,AC232506201329294750335201,308072363816,Debit,15.0,Groceries & Essentials,2025,2025-06
"Jun 20, 2025",06:20 PM,Paid to BMTC BUS KA53F0192,T2506201820464950706816,135538703760,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 20, 2025",06:21 PM,Paid to BMTC BUS KA53F0192,T2506201821129200575475,350878818727,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 22, 2025",07:21 PM,Paid to Anuyojya House Of Garments,T2506221921076599303796,142937321396,Debit,665.0,Shopping & E-Commerce,2025,2025-06
"Jun 22, 2025",07:41 PM,Paid to Sanjay medical and general stores,T2506221941104209637524,885200942338,Debit,165.0,Medical & Health,2025,2025-06
"Jun 23, 2025",01:27 PM,Paid to Shaadi ki biryani,AC232506231327424100955074,930754612031,Debit,40.0,Food & Dining,2025,2025-06
"Jun 24, 2025",11:40 AM,Paid to Myntra,OM2506241140213748489570,108812826068,Debit,2436.0,Shopping & E-Commerce,2025,2025-06
"Jun 25, 2025",06:04 PM,Paid to Morning Star Bombay Saloon,AC232506251804465120865575,426092576519,Debit,120.0,Food & Dining,2025,2025-06
"Jun 26, 2025",09:27 AM,Paid to BMTC BUS KA57F3409,T2506260927364464966668,964593632571,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 26, 2025",01:29 PM,Paid to Shaadi ki biryani,AC232506261329510667773298,699683108377,Debit,80.0,Food & Dining,2025,2025-06
"Jun 27, 2025",06:57 PM,Paid to BMTC BUS KA57F3132,T2506271857415531642380,975086311912,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 27, 2025",07:24 PM,Paid to Pappu Nishad,AC232506271924020688974892,111520813704,Debit,30.0,Food & Dining,2025,2025-06
"Jun 27, 2025",07:26 PM,Paid to Mangalore fresh,AC232506271926353230865529,709421653734,Debit,22.0,Groceries & Essentials,2025,2025-06
"Jun 28, 2025",01:15 AM,Paid to Jio Prepaid Recharges,T2506280115443066610021,239878443300,Debit,195.0,Mobile Recharge,2025,2025-06
"Jun 28, 2025",07:17 AM,Paid to BMTC BUS KA51AK4213,T2506280716588707779807,648943027388,Debit,46.0,Transport & Fuel,2025,2025-06
"Jun 28, 2025",07:38 AM,Paid to BMTC BUS KA57F1155,T2506280738046754405807,238993039385,Debit,12.0,Transport & Fuel,2025,2025-06
"Jun 28, 2025",01:49 PM,Paid to HOTEL SHIVAALS RESIDENCY,T2506281349313866427889,624764947452,Debit,240.0,Food & Dining,2025,2025-06
"Jun 28, 2025",02:23 PM,Paid to BMTC BUS KA51AK4207,T2506281423038074358373,762776095321,Debit,48.0,Transport & Fuel,2025,2025-06
"Jun 29, 2025",05:23 PM,Paid to Jio Prepaid Recharges,T2506291723016680513974,669429141782,Debit,448.0,Mobile Recharge,2025,2025-06
"Jun 30, 2025",09:07 AM,Paid to BMTC BUS KA01F9394,T2506300907503666610016,447623324324,Debit,6.0,Transport & Fuel,2025,2025-06
"Jun 30, 2025",01:32 PM,Paid to Shaadi ki biryani,AC232506301332524804885717,122012192413,Debit,110.0,Food & Dining,2025,2025-06
"Jun 30, 2025",01:41 PM,Paid to MUNJULA FRUIT SHOP,AC232506301341288328128132,317940473707,Debit,50.0,Groceries & Essentials,2025,2025-06
"Jul 01, 2025",09:30 AM,Paid to BMTC BUS KA57F2723,T2507010930047960679089,185758044510,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 01, 2025",01:29 PM,Paid to SAGAYA RAJ,AC232507011329214870456247,920787693982,Debit,30.0,Groceries & Essentials,2025,2025-07
"Jul 02, 2025",09:30 AM,Paid to BMTC BUS KA57F2723,T2507020930107369918555,47684925534,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",08:58 AM,Paid to BMTC BUS KA57F1023,T2507040858247728119944,736064918791,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",01:23 PM,Paid to Shaadi ki biryani,AC232507041323356815981638,231450827567,Debit,40.0,Food & Dining,2025,2025-07
"Jul 04, 2025",07:23 PM,Paid to BMTC BUS KA51AJ7197,T2507041923010603185917,845692583702,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 04, 2025",07:23 PM,Paid to BMTC BUS KA51AJ7197,T2507041923494112073698,119519229938,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 05, 2025",02:28 PM,Paid to Bharathi fast food,AC232507051428516947044467,912882543597,Debit,110.0,Food & Dining,2025,2025-07
"Jul 06, 2025",08:42 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507062042296158908068,794616251987,Debit,140.0,Food & Dining,2025,2025-07
"Jul 06, 2025",09:03 PM,Paid to Sunil coconut,AC232507062103238944749701,58140284463,Debit,40.0,Groceries & Essentials,2025,2025-07
"Jul 06, 2025",09:07 PM,Paid to Mangalore fresh,AC232507062107453985981944,849419321617,Debit,23.0,Groceries & Essentials,2025,2025-07
"Jul 07, 2025",09:02 AM,Paid to BMTC BUS KA57F3132,T2507070902171187040202,850338031264,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 07, 2025",01:19 PM,Paid to Shaadi ki biryani,AC232507071319350755185672,263900350631,Debit,40.0,Food & Dining,2025,2025-07
"Jul 07, 2025",06:50 PM,Paid to BMTC BUS KA53F0051,T2507071850443302476455,951297773065,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 08, 2025",09:14 AM,Paid to BMTC BUS KA01F9394,T2507080914489835687708,933836123242,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 08, 2025",01:39 PM,Paid to Shaadi ki biryani,AC232507081339232251463362,944832842749,Debit,40.0,Food & Dining,2025,2025-07
"Jul 08, 2025",09:05 PM,Paid to BAKELAND BAKERY AND SWEETS,T2507082105332595741542,709543226406,Debit,60.0,Food & Dining,2025,2025-07
"Jul 09, 2025",09:30 AM,Paid to BMTC BUS KA57F2788,T2507090930248558573343,983100544300,Debit,6.0,Transport & Fuel,2025,2025-07
"Jul 09, 2025",06:37 PM,Paid to BMTC BUS KA57F3132,T2507091837326731129237,882156001782,Debit,18.0,Transport & Fuel,2025,2025-07
"Jul 09, 2025",11:27 PM,Paid to Yuktha Medical And General Store,T2507092327451203214179,981431911876,Debit,20.0,Medical & Health,2025,2025-07
